25.0,20.0,150.0,0.2924842842880191,0.14825629243419058
25.0,21.0,150.0,0.2934756914814111,0.14522827605586983
25.0,22.0,150.0,0.2963973465998067,0.13977771510135617
25.0,23.0,150.0,0.2951942423418401,0.13089653044196162
25.0,24.0,150.0,0.29333119599825414,0.11795487501671512
25.0,25.0,150.0,0.2923509088086598,0.11363618415880038
25.0,26.0,150.0,0.292505746305268,0.10760576058997001
25.0,27.0,150.0,0.29488471058563026,0.1057168192462997
25.0,28.0,150.0,0.29234344753052405,0.10028810310738173
25.0,29.0,150.0,0.28879280286525466,0.09526481004368752
25.0,30.0,150.0,0.2859043785244912,0.0897487005391867
25.0,31.0,150.0,0.2838632148631288,0.08571700611877867
25.0,32.0,150.0,0.2831126622056102,0.0832823725617938
25.0,33.0,150.0,0.2816921421519632,0.08060273449006818
25.0,34.0,150.0,0.2796038274108621,0.07610550348110265
25.0,35.0,150.0,0.2788943147013494,0.0744677364022546
26.0,20.0,150.0,0.304712171482938,0.14707332803074302
26.0,21.0,150.0,0.3049849088360232,0.14018113335363355
26.0,22.0,150.0,0.3051068245682257,0.13357073951856727
26.0,23.0,150.0,0.2998323795781679,0.12243011537114533
26.0,24.0,150.0,0.2991340622784921,0.11184727156246041
26.0,25.0,150.0,0.30123423926708126,0.10810670894931361
26.0,26.0,150.0,0.3005769586231578,0.10100959323910552
26.0,27.0,150.0,0.3023835823009379,0.09863475821545027
26.0,28.0,150.0,0.2997755635408961,0.09349634640339127
26.0,29.0,150.0,0.2962013751678726,0.08793775546536275
26.0,30.0,150.0,0.29331295082710906,0.08242164596086195
26.0,31.0,150.0,0.29068976877292696,0.07761886400149476
26.0,32.0,150.0,0.289943802745382,0.07518695375605669
26.0,33.0,150.0,0.28835496361780943,0.07233629215917298
26.0,34.0,150.0,0.28639116248547286,0.06822557894572573
26.0,35.0,150.0,0.2856731027674131,0.06658331344132659
27.0,20.0,150.0,0.3090372098734466,0.15174401973230844
27.0,21.0,150.0,0.3046925494227742,0.14130081028330765
27.0,22.0,150.0,0.306863936872154,0.13410187525313302
27.0,23.0,150.0,0.30315785830845327,0.12567405625033468
27.0,24.0,150.0,0.3022607278056747,0.11615034357979835
27.0,25.0,150.0,0.30557608108124285,0.11518118612205827
27.0,26.0,150.0,0.30541079210578165,0.1094478638493852
27.0,27.0,150.0,0.3072086110464358,0.1069023068100477
27.0,28.0,150.0,0.30493508827291305,0.10278416963750607
27.0,29.0,150.0,0.30216284776492197,0.09845484952981669
27.0,30.0,150.0,0.29954025262974104,0.09368597801025892
27.0,31.0,150.0,0.29731500063540844,0.08973694216664424
27.0,32.0,150.0,0.2968761126313031,0.08806020928129793
27.0,33.0,150.0,0.29547374072015914,0.08568797314503673
27.0,34.0,150.0,0.29363713257027874,0.08201712599700949
27.0,35.0,150.0,0.2924941915005084,0.07997439667735803
28.0,20.0,150.0,0.29946083686763786,0.13109729186147062
28.0,21.0,150.0,0.29818729714441844,0.12240636939385631
28.0,22.0,150.0,0.2980941127318348,0.11458982138636882
28.0,23.0,150.0,0.297141603640375,0.10523957318565592
28.0,24.0,150.0,0.29582188095022033,0.09481013044591559
28.0,25.0,150.0,0.3003099387843822,0.09476074786975174
28.0,26.0,150.0,0.29910774550850494,0.08737194249152908
28.0,27.0,150.0,0.2974673269812198,0.0821579494469122
28.0,28.0,150.0,0.29515363620003676,0.07733189439127997
28.0,29.0,150.0,0.29325082298676036,0.07377117291624598
28.0,30.0,150.0,0.2911044183277699,0.06955597577013319
28.0,31.0,150.0,0.28953224083453977,0.06655165485335501
28.0,32.0,150.0,0.28648751617196616,0.0642488619830336
28.0,33.0,150.0,0.2854006236113893,0.06227251741985616
28.0,34.0,150.0,0.2843729623837281,0.06006130759810832
28.0,35.0,150.0,0.2833987316187996,0.058246559472562465
29.0,20.0,150.0,0.3046475876279834,0.13064687150778143
29.0,21.0,150.0,0.30550792863241877,0.12227715562298251
29.0,22.0,150.0,0.3069109120868716,0.11477116833019423
29.0,23.0,150.0,0.30560232577692903,0.1013502051587703
29.0,24.0,150.0,0.3025781520371514,0.08909988899866852
29.0,25.0,150.0,0.30616992647919006,0.08900060520047658
29.0,26.0,150.0,0.30455721363043375,0.07830304065316648
29.0,27.0,150.0,0.30205299190536455,0.07165227035520581
29.0,28.0,150.0,0.3001315361681194,0.0670877084765186
29.0,29.0,150.0,0.29832041882584376,0.06380160128047078
29.0,30.0,150.0,0.29614044869850525,0.05849060320363582
29.0,31.0,150.0,0.29449532092179853,0.055467864701041356
29.0,32.0,150.0,0.2914505962592249,0.053165071830719966
29.0,33.0,150.0,0.29041054505187774,0.05134786964243703
29.0,34.0,150.0,0.28937455354488606,0.049154141842842926
29.0,35.0,150.0,0.28848431544534575,0.047485076431045554
30.0,20.0,150.0,0.30565342827735215,0.11362765693479297
30.0,21.0,150.0,0.30745769350220925,0.10585403150841165
30.0,22.0,150.0,0.30565234371621863,0.09595691595092265
30.0,23.0,150.0,0.3039588959764232,0.08272655462579624
30.0,24.0,150.0,0.30171445686968834,0.06939296574029141
30.0,25.0,150.0,0.30484710578914614,0.0667042563863164
30.0,26.0,150.0,0.30502953486169343,0.05874088315708013
30.0,27.0,150.0,0.3023109513217629,0.051724477335698495
30.0,28.0,150.0,0.3004422658276905,0.04724015965318088
30.0,29.0,150.0,0.2995658831980135,0.043382248359561795
30.0,30.0,150.0,0.2975763892611511,0.038007261608472884
30.0,31.0,150.0,0.2964076396681397,0.03559631147861392
30.0,32.0,150.0,0.29336291500556605,0.0332935186082925
30.0,33.0,150.0,0.2925959509152531,0.03171604993375159
30.0,34.0,150.0,0.2919115844940437,0.02977399424884333
30.0,35.0,150.0,0.29128051186297105,0.028537601699957726
31.0,20.0,150.0,0.30442690864436417,0.11028190116520788
31.0,21.0,150.0,0.3082229099491441,0.10831365306882981
31.0,22.0,150.0,0.30636000826435467,0.09380238532394979
31.0,23.0,150.0,0.3038148925608875,0.07899718746702476
31.0,24.0,150.0,0.29748749565587396,0.06608888420216288
31.0,25.0,150.0,0.3007594317236469,0.06464999484396415
31.0,26.0,150.0,0.3017795288118935,0.057134617566369436
31.0,27.0,150.0,0.2998054554098365,0.05212475072587884
31.0,28.0,150.0,0.29874642809384333,0.04809719777036749
31.0,29.0,150.0,0.2980938386994538,0.04484791478279836
31.0,30.0,150.0,0.29645338380728264,0.04010341768340053
31.0,31.0,150.0,0.29532404617238234,0.03769908581200339
31.0,32.0,150.0,0.29521540275234154,0.036166908131347056
31.0,33.0,150.0,0.29453280145370847,0.03457541400943276
31.0,34.0,150.0,0.29389370096282247,0.03251037258633773
31.0,35.0,150.0,0.2933188683879898,0.03134805411152619
32.0,20.0,150.0,0.30287038474228345,0.09754020818172872
32.0,21.0,150.0,0.30463017035123097,0.09608358483586885
32.0,22.0,150.0,0.30289177019773317,0.08208439415856804
32.0,23.0,150.0,0.30077723369260106,0.06675421009847107
32.0,24.0,150.0,0.2974511978161431,0.05172772815159772
